symbol,side,setup,result,pnl_pips,body_size,upper_wick,lower_wick,adx,z_score,atr,rsi14,bollinger_bandwidth,dist_ema9,dist_sma21,dist_sma200,dist_vwap,hour,day_of_week
JP225,BUY,Russian,1,25.010000000002037,0.6040302631091075,0.0,0.06711447367878973,15.584640758258486,1.5156756671584632,37.24978924762213,56.91452539646271,0.002294408067709954,0.0007985636961543005,0.0008277782153867826,0.00044650331722245165,0.0007392806682314463,18,1
JP225,BUY,Russian,0,-25.010000000002037,1.299480519986769,0.0,0.14438672444297432,20.07836912377878,0.27381374981011647,17.314611226514646,53.77474866499231,0.001497223087030633,-4.300067764911868e-05,9.753665483814581e-05,0.003350220494643866,-0.0002671818349560913,2,2
JP225,BUY,Russian,0,-25.010000000002037,0.5162546200145061,0.2065018480058024,0.3097527720087036,20.289553512413793,0.5574325677031114,24.212858375289247,54.07863462744432,0.002240053622329199,-2.544860849789926e-05,0.000303302597413276,0.003660186031478231,4.699719635051143e-05,2,2
JP225,BUY,Russian,0,-92.51000000000204,0.44549245443046254,0.19092533761305536,1.7183280385174984,19.43635071251362,1.9690142940351714,39.282371285890314,65.09577588858747,0.004114013640542529,0.0011801168424226119,0.0019374749011751764,0.00530227782638248,0.0015294142920804993,3,2
JP225,BUY,Russian,1,25.010000000002037,0.5271812266733349,0.10543624533466697,0.4217449813386679,10.627049814584861,0.6265503648410389,23.711011256752435,51.798731442395514,0.0019351783905720882,4.452594372867042e-05,0.0002886846566004477,0.0012333438956605301,-0.0002678615543307245,7,2
JP225,BUY,Russian,1,20.010000000002037,0.35375072710594996,0.11791690903531665,0.4716676361412666,9.376616272215804,0.8796482112891157,21.2013698497748,54.936927139535534,0.001738170408884274,7.663964794990728e-05,0.00040960864426177804,0.001551008384309409,0.00017797037534402808,7,2
JP225,BUY,Russian,0,-22.510000000002037,0.17002062822086916,0.4250515705521729,0.17002062822086916,12.368804688930105,0.6774845003662125,29.408196242544385,52.208569785251726,0.0021457344432813555,2.2534697898807424e-05,0.00034610649648246603,0.0018785366838637643,0.0014735204104491923,20,3
JP225,BUY,Russian,0,-40.01000000000204,0.7521021346186217,0.45126128077117306,0.0,17.233937925375415,1.0600253681863434,33.24016626103192,56.0403864863322,0.003343227142864073,0.00026299372374445434,0.0008656980004470622,9.926088214696312e-07,0.0007087952641826623,2,0
JP225,BUY,Russian,0,-42.51000000000204,0.11133222542002796,0.7236594652301818,0.11133222542002796,23.767907705769804,0.41192563189542447,44.91062656060526,58.50956652172094,0.004404564484929055,0.00015967169154248523,0.00047472053202276176,0.003109622574788582,0.0015607243711685266,4,0
JP225,BUY,Russian,1,37.51000000000204,0.4158282506758847,0.0,0.47523228648672533,20.93585991777297,0.45017538250665484,42.084682730323415,50.72063000887681,0.006096103607830716,-0.00019956879280828653,0.0006903573876797018,7.216986723270147e-05,0.0006953251744233582,4,1
JP225,BUY,Russian,0,-27.510000000002037,0.1272623842507075,0.50904953700283,0.06363119212535374,21.152865967600825,0.15899707783004668,39.28890716167927,51.953935712583906,0.003439062782952576,-0.0003115316222345604,0.0001514930899239214,0.0007393708847984627,0.0011752503767040526,5,1
JP225,BUY,Russian,0,-30.010000000002037,0.45238378375040633,0.12925250964297325,0.19387876446445987,15.466396404445144,0.5305274915435383,38.683968410448756,53.817817368123315,0.003086953335320143,0.00026321815263525303,0.00038944409192542194,0.0011186049531143269,0.0015094338574260467,6,1
JP225,BUY,Russian,0,-10.010000000002037,0.0,0.14195933468490834,0.14195933468490834,12.986853820067443,0.3344945931761457,35.221354137069994,51.72938258995761,0.002566210820791299,-3.635084828476406e-06,0.00021325711561101488,0.0007579344292894934,0.0012114137982267446,7,1
JP225,BUY,Russian,0,-25.010000000002037,0.5151772735706892,0.1717257578568964,0.1717257578568964,25.66364894458039,1.1377564600547911,29.116191201593832,58.47843340841923,0.0024010296277949543,0.0004453471579984911,0.0006692380776538845,0.00018436936669484008,0.0001689753708125135,18,1
JP225,BUY,Russian,0,-27.510000000002037,0.2586140105211154,0.08620467017370513,0.6034326912159359,25.248190026162533,0.8317427541717946,29.000748972908557,57.108762201403245,0.0022750858434315417,0.0002521814178464789,0.00048331165742510106,6.37332215790046e-05,3.9048664246113554e-05,18,1
